cluster_id,primary_entity,transaction_count,total_amount,date_range,transaction_ids,avg_risk_score,pattern_analysis
CLUSTER_079,24.137.147.1-728.916,146,229953666067,"{'start': '2023-03-07 14:16:00', 'end': '2025-05-07 23:54:30'}","['TXN_000116', 'TXN_000118', 'TXN_000285', 'TXN_000296', 'TXN_000355', 'TXN_000463', 'TXN_000476', 'TXN_000578', 'TXN_000604', 'TXN_000615', 'TXN_000748', 'TXN_000838', 'TXN_000920', 'TXN_000942', 'TXN_001119', 'TXN_001190', 'TXN_001227', 'TXN_001308', 'TXN_001328', 'TXN_001411', 'TXN_001432', 'TXN_001454', 'TXN_001532', 'TXN_001561', 'TXN_001608', 'TXN_001623', 'TXN_001639', 'TXN_001658', 'TXN_001662', 'TXN_001751', 'TXN_001768', 'TXN_001775', 'TXN_001875', 'TXN_001927', 'TXN_001956', 'TXN_001970', 'TXN_002022', 'TXN_002203', 'TXN_002268', 'TXN_002425', 'TXN_002434', 'TXN_002584', 'TXN_002589', 'TXN_002641', 'TXN_002663', 'TXN_002693', 'TXN_002711', 'TXN_002712', 'TXN_002779', 'TXN_002780', 'TXN_002791', 'TXN_002800', 'TXN_002811', 'TXN_002854', 'TXN_002864', 'TXN_002978', 'TXN_002981', 'TXN_003081', 'TXN_003167', 'TXN_003190', 'TXN_003214', 'TXN_003217', 'TXN_003225', 'TXN_003423', 'TXN_003429', 'TXN_003561', 'TXN_003644', 'TXN_003764', 'TXN_003774', 'TXN_003797', 'TXN_003805', 'TXN_003847', 'TXN_004029', 'TXN_004080', 'TXN_004124', 'TXN_004130', 'TXN_004149', 'TXN_004161', 'TXN_004180', 'TXN_004191', 'TXN_004197', 'TXN_004269', 'TXN_004388', 'TXN_004411', 'TXN_004446', 'TXN_004500', 'TXN_004518', 'TXN_004545', 'TXN_004603', 'TXN_004670', 'TXN_004765', 'TXN_004835', 'TXN_004851', 'TXN_004862', 'TXN_005030', 'TXN_005192', 'TXN_005326', 'TXN_005340', 'TXN_005469', 'TXN_005503', 'TXN_005532', 'TXN_005559', 'TXN_005607', 'TXN_005608', 'TXN_005655', 'TXN_005670', 'TXN_005740', 'TXN_005848', 'TXN_005863', 'TXN_005907', 'TXN_005971', 'TXN_005975', 'TXN_005991', 'TXN_006013', 'TXN_006112', 'TXN_006121', 'TXN_006131', 'TXN_006210', 'TXN_006237', 'TXN_006240', 'TXN_006334', 'TXN_006427', 'TXN_006453', 'TXN_006477', 'TXN_006498', 'TXN_006605', 'TXN_006829', 'TXN_006876', 'TXN_006970', 'TXN_006989', 'TXN_006991', 'TXN_007034', 'TXN_007055', 'TXN_007103', 'TXN_007141', 'TXN_007202', 'TXN_007352', 'TXN_007373', 'TXN_007404', 'TXN_007473', 'TXN_007584', 'TXN_007627', 'TXN_007733', 'TXN_007850', 'TXN_007975', 'TXN_007992']",99.07534246575342,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_080,86.489.956.9-235.556,128,204949450495,"{'start': '2023-03-02 10:35:00', 'end': '2025-05-26 20:35:59'}","['TXN_000117', 'TXN_000135', 'TXN_000156', 'TXN_000233', 'TXN_000301', 'TXN_000465', 'TXN_000478', 'TXN_000559', 'TXN_000654', 'TXN_000907', 'TXN_000980', 'TXN_000996', 'TXN_001014', 'TXN_001206', 'TXN_001206', 'TXN_001220', 'TXN_001266', 'TXN_001284', 'TXN_001298', 'TXN_001307', 'TXN_001308', 'TXN_001349', 'TXN_001350', 'TXN_001418', 'TXN_001459', 'TXN_001504', 'TXN_001528', 'TXN_001565', 'TXN_001617', 'TXN_001714', 'TXN_001792', 'TXN_001946', 'TXN_002035', 'TXN_002080', 'TXN_002177', 'TXN_002388', 'TXN_002393', 'TXN_002512', 'TXN_002574', 'TXN_002602', 'TXN_002623', 'TXN_002727', 'TXN_002752', 'TXN_002807', 'TXN_002815', 'TXN_002851', 'TXN_002903', 'TXN_002966', 'TXN_002975', 'TXN_002986', 'TXN_002990', 'TXN_003169', 'TXN_003254', 'TXN_003373', 'TXN_003384', 'TXN_003393', 'TXN_003511', 'TXN_003546', 'TXN_003648', 'TXN_003678', 'TXN_003708', 'TXN_003803', 'TXN_003809', 'TXN_004011', 'TXN_004030', 'TXN_004078', 'TXN_004120', 'TXN_004185', 'TXN_004221', 'TXN_004235', 'TXN_004594', 'TXN_004636', 'TXN_004638', 'TXN_004682', 'TXN_004686', 'TXN_004697', 'TXN_004767', 'TXN_004939', 'TXN_004975', 'TXN_004993', 'TXN_005012', 'TXN_005075', 'TXN_005092', 'TXN_005267', 'TXN_005479', 'TXN_005489', 'TXN_005490', 'TXN_005507', 'TXN_005558', 'TXN_005646', 'TXN_005677', 'TXN_005681', 'TXN_005761', 'TXN_005794', 'TXN_005800', 'TXN_005954', 'TXN_006063', 'TXN_006073', 'TXN_006137', 'TXN_006159', 'TXN_006202', 'TXN_006220', 'TXN_006248', 'TXN_006379', 'TXN_006490', 'TXN_006571', 'TXN_006728', 'TXN_006728', 'TXN_006784', 'TXN_006931', 'TXN_006938', 'TXN_007015', 'TXN_007067', 'TXN_007068', 'TXN_007069', 'TXN_007202', 'TXN_007220', 'TXN_007311', 'TXN_007422', 'TXN_007447', 'TXN_007483', 'TXN_007530', 'TXN_007689', 'TXN_007702', 'TXN_007731', 'TXN_007925', 'TXN_007929', 'TXN_007951']",99.4140625,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_081,95.843.622.1-843.112,33,9377550286,"{'start': '2023-04-25 09:18:00', 'end': '2025-05-23 12:13:30'}","['TXN_000120', 'TXN_000133', 'TXN_000376', 'TXN_000616', 'TXN_000850', 'TXN_001874', 'TXN_002152', 'TXN_002206', 'TXN_002421', 'TXN_002480', 'TXN_002575', 'TXN_002962', 'TXN_003100', 'TXN_003636', 'TXN_003688', 'TXN_003928', 'TXN_004181', 'TXN_004320', 'TXN_004540', 'TXN_004705', 'TXN_004728', 'TXN_005154', 'TXN_005268', 'TXN_005317', 'TXN_005396', 'TXN_005900', 'TXN_005946', 'TXN_006348', 'TXN_006674', 'TXN_007112', 'TXN_007572', 'TXN_007650', 'TXN_007790']",91.81818181818181,['STRUCTURING_DETECTED']
CLUSTER_082,65.209.819.5-977.349,38,13111129714,"{'start': '2023-03-12 13:58:00', 'end': '2025-05-26 03:07:46'}","['TXN_000122', 'TXN_000397', 'TXN_000569', 'TXN_000687', 'TXN_001062', 'TXN_001255', 'TXN_001624', 'TXN_001963', 'TXN_002011', 'TXN_002617', 'TXN_002796', 'TXN_002862', 'TXN_002863', 'TXN_003044', 'TXN_003107', 'TXN_003355', 'TXN_003744', 'TXN_004040', 'TXN_004095', 'TXN_004121', 'TXN_004147', 'TXN_004200', 'TXN_004502', 'TXN_004687', 'TXN_004784', 'TXN_004878', 'TXN_005497', 'TXN_005680', 'TXN_005684', 'TXN_005748', 'TXN_005767', 'TXN_006273', 'TXN_006420', 'TXN_006575', 'TXN_006628', 'TXN_006852', 'TXN_007405', 'TXN_007442']",90.71052631578948,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_083,78.959.290.6-559.997,103,148328914152,"{'start': '2023-03-02 13:12:00', 'end': '2025-05-16 14:51:26'}","['TXN_000123', 'TXN_000127', 'TXN_000182', 'TXN_000328', 'TXN_000483', 'TXN_000637', 'TXN_000730', 'TXN_000830', 'TXN_000839', 'TXN_000863', 'TXN_000877', 'TXN_000994', 'TXN_001018', 'TXN_001073', 'TXN_001076', 'TXN_001262', 'TXN_001300', 'TXN_001338', 'TXN_001350', 'TXN_001364', 'TXN_001436', 'TXN_001576', 'TXN_001626', 'TXN_001634', 'TXN_001635', 'TXN_001688', 'TXN_001700', 'TXN_001748', 'TXN_001841', 'TXN_001998', 'TXN_002184', 'TXN_002649', 'TXN_002859', 'TXN_002935', 'TXN_003069', 'TXN_003098', 'TXN_003118', 'TXN_003143', 'TXN_003215', 'TXN_003388', 'TXN_003434', 'TXN_003527', 'TXN_003550', 'TXN_003600', 'TXN_003680', 'TXN_003685', 'TXN_003930', 'TXN_003992', 'TXN_004054', 'TXN_004179', 'TXN_004258', 'TXN_004294', 'TXN_004295', 'TXN_004311', 'TXN_004354', 'TXN_004465', 'TXN_004525', 'TXN_004708', 'TXN_004800', 'TXN_004850', 'TXN_004917', 'TXN_004961', 'TXN_005004', 'TXN_005063', 'TXN_005114', 'TXN_005312', 'TXN_005357', 'TXN_005567', 'TXN_005685', 'TXN_005774', 'TXN_005868', 'TXN_005884', 'TXN_005967', 'TXN_006094', 'TXN_006212', 'TXN_006287', 'TXN_006316', 'TXN_006337', 'TXN_006369', 'TXN_006439', 'TXN_006452', 'TXN_006455', 'TXN_006677', 'TXN_006701', 'TXN_006727', 'TXN_006757', 'TXN_006765', 'TXN_006853', 'TXN_006950', 'TXN_006972', 'TXN_007006', 'TXN_007050', 'TXN_007082', 'TXN_007126', 'TXN_007173', 'TXN_007178', 'TXN_007618', 'TXN_007747', 'TXN_007772', 'TXN_007831', 'TXN_007837', 'TXN_007902', 'TXN_007933']",99.41747572815534,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_084,88.194.298.3-758.388,50,84380747481,"{'start': '2023-03-01 15:53:00', 'end': '2025-05-18 16:05:53'}","['TXN_000125', 'TXN_000143', 'TXN_000319', 'TXN_000330', 'TXN_000335', 'TXN_000399', 'TXN_000556', 'TXN_000715', 'TXN_000864', 'TXN_000897', 'TXN_000970', 'TXN_001348', 'TXN_002037', 'TXN_002122', 'TXN_002519', 'TXN_002631', 'TXN_002755', 'TXN_002779', 'TXN_002823', 'TXN_003445', 'TXN_003599', 'TXN_003700', 'TXN_003782', 'TXN_003812', 'TXN_003834', 'TXN_004181', 'TXN_004191', 'TXN_004214', 'TXN_004340', 'TXN_004578', 'TXN_004680', 'TXN_004816', 'TXN_004940', 'TXN_005028', 'TXN_005041', 'TXN_005167', 'TXN_005256', 'TXN_005637', 'TXN_005685', 'TXN_005710', 'TXN_006084', 'TXN_006100', 'TXN_006154', 'TXN_006299', 'TXN_006454', 'TXN_007117', 'TXN_007131', 'TXN_007512', 'TXN_007516', 'TXN_007528']",98.96,['STRUCTURING_DETECTED']
CLUSTER_085,65.737.288.3-893.125,52,63236930291,"{'start': '2023-03-07 11:57:00', 'end': '2025-05-20 03:12:20'}","['TXN_000133', 'TXN_000177', 'TXN_000227', 'TXN_000295', 'TXN_000416', 'TXN_000425', 'TXN_001004', 'TXN_001479', 'TXN_001531', 'TXN_001585', 'TXN_001690', 'TXN_001826', 'TXN_002088', 'TXN_002121', 'TXN_002133', 'TXN_002323', 'TXN_002393', 'TXN_002416', 'TXN_002476', 'TXN_002579', 'TXN_002688', 'TXN_002985', 'TXN_003193', 'TXN_003416', 'TXN_003563', 'TXN_003694', 'TXN_003953', 'TXN_004516', 'TXN_004519', 'TXN_004521', 'TXN_004545', 'TXN_004618', 'TXN_004621', 'TXN_004812', 'TXN_005001', 'TXN_005082', 'TXN_005191', 'TXN_005434', 'TXN_005466', 'TXN_005648', 'TXN_005853', 'TXN_005952', 'TXN_005980', 'TXN_006030', 'TXN_006301', 'TXN_006911', 'TXN_007164', 'TXN_007264', 'TXN_007277', 'TXN_007496', 'TXN_007556', 'TXN_007566']",97.75,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_086,60.186.127.1-331.779,46,51729616368,"{'start': '2023-03-11 17:44:00', 'end': '2025-05-26 17:02:57'}","['TXN_000135', 'TXN_000209', 'TXN_000380', 'TXN_000679', 'TXN_000844', 'TXN_000976', 'TXN_001026', 'TXN_001065', 'TXN_001295', 'TXN_001319', 'TXN_001436', 'TXN_001451', 'TXN_001460', 'TXN_001691', 'TXN_001741', 'TXN_002625', 'TXN_002632', 'TXN_002818', 'TXN_002930', 'TXN_002979', 'TXN_002995', 'TXN_003131', 'TXN_003229', 'TXN_003303', 'TXN_003489', 'TXN_003551', 'TXN_003637', 'TXN_004006', 'TXN_004640', 'TXN_004693', 'TXN_005272', 'TXN_005701', 'TXN_005726', 'TXN_005801', 'TXN_006065', 'TXN_006097', 'TXN_006210', 'TXN_006411', 'TXN_006455', 'TXN_006740', 'TXN_006879', 'TXN_006954', 'TXN_007150', 'TXN_007247', 'TXN_007482', 'TXN_007911']",96.91304347826087,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_087,81.768.244.8-280.213,59,62558677439,"{'start': '2023-03-05 11:34:00', 'end': '2025-05-28 17:34:38'}","['TXN_000136', 'TXN_000231', 'TXN_000602', 'TXN_000685', 'TXN_000818', 'TXN_000968', 'TXN_001371', 'TXN_001450', 'TXN_001571', 'TXN_001659', 'TXN_001813', 'TXN_001837', 'TXN_002187', 'TXN_002243', 'TXN_002381', 'TXN_002556', 'TXN_002814', 'TXN_002857', 'TXN_003005', 'TXN_003030', 'TXN_003302', 'TXN_003322', 'TXN_003406', 'TXN_003478', 'TXN_003727', 'TXN_003774', 'TXN_003952', 'TXN_004056', 'TXN_004058', 'TXN_004152', 'TXN_004331', 'TXN_004367', 'TXN_004424', 'TXN_004484', 'TXN_004646', 'TXN_004739', 'TXN_004753', 'TXN_004795', 'TXN_004835', 'TXN_004961', 'TXN_005092', 'TXN_005226', 'TXN_005311', 'TXN_005384', 'TXN_005486', 'TXN_005725', 'TXN_005842', 'TXN_005867', 'TXN_006026', 'TXN_006142', 'TXN_006360', 'TXN_006597', 'TXN_006609', 'TXN_006988', 'TXN_007020', 'TXN_007118', 'TXN_007125', 'TXN_007311', 'TXN_007695']",97.0,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_088,83.911.740.3-280.498,67,100471680716,"{'start': '2023-03-21 12:03:00', 'end': '2025-05-26 17:47:34'}","['TXN_000138', 'TXN_000171', 'TXN_000198', 'TXN_000370', 'TXN_000773', 'TXN_000819', 'TXN_000869', 'TXN_000887', 'TXN_000934', 'TXN_000983', 'TXN_001020', 'TXN_001173', 'TXN_001352', 'TXN_001375', 'TXN_001528', 'TXN_001567', 'TXN_001714', 'TXN_001818', 'TXN_002017', 'TXN_002070', 'TXN_002781', 'TXN_002785', 'TXN_002917', 'TXN_002942', 'TXN_003129', 'TXN_003171', 'TXN_003217', 'TXN_003380', 'TXN_003449', 'TXN_003486', 'TXN_003606', 'TXN_003932', 'TXN_003968', 'TXN_004081', 'TXN_004108', 'TXN_004124', 'TXN_004359', 'TXN_004363', 'TXN_004431', 'TXN_004547', 'TXN_004642', 'TXN_005204', 'TXN_005372', 'TXN_005415', 'TXN_005461', 'TXN_005671', 'TXN_005954', 'TXN_006001', 'TXN_006010', 'TXN_006444', 'TXN_006590', 'TXN_006626', 'TXN_006669', 'TXN_006749', 'TXN_006993', 'TXN_007065', 'TXN_007165', 'TXN_007217', 'TXN_007248', 'TXN_007270', 'TXN_007315', 'TXN_007397', 'TXN_007427', 'TXN_007687', 'TXN_007835', 'TXN_007888', 'TXN_007957']",96.23880597014926,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_089,93.641.716.2-708.780,33,13927509928,"{'start': '2023-04-12 16:42:00', 'end': '2025-05-16 12:48:38'}","['TXN_000139', 'TXN_000214', 'TXN_000378', 'TXN_000787', 'TXN_001444', 'TXN_001450', 'TXN_001490', 'TXN_001565', 'TXN_001727', 'TXN_001891', 'TXN_001904', 'TXN_001906', 'TXN_001911', 'TXN_002555', 'TXN_002642', 'TXN_003230', 'TXN_003469', 'TXN_003637', 'TXN_003679', 'TXN_003819', 'TXN_005315', 'TXN_005350', 'TXN_005377', 'TXN_005843', 'TXN_006131', 'TXN_006188', 'TXN_006290', 'TXN_006566', 'TXN_006721', 'TXN_007233', 'TXN_007285', 'TXN_007388', 'TXN_007476']",91.60606060606061,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_090,68.538.342.3-674.185,44,49614963149,"{'start': '2023-03-12 10:12:00', 'end': '2025-05-22 16:41:32'}","['TXN_000141', 'TXN_000429', 'TXN_000578', 'TXN_000583', 'TXN_000696', 'TXN_000873', 'TXN_001272', 'TXN_001276', 'TXN_001320', 'TXN_001600', 'TXN_001812', 'TXN_001874', 'TXN_002427', 'TXN_002664', 'TXN_002709', 'TXN_002872', 'TXN_003015', 'TXN_003759', 'TXN_003760', 'TXN_003882', 'TXN_004223', 'TXN_004297', 'TXN_004399', 'TXN_004476', 'TXN_004529', 'TXN_004534', 'TXN_004665', 'TXN_004984', 'TXN_005034', 'TXN_005182', 'TXN_005350', 'TXN_005351', 'TXN_005459', 'TXN_005922', 'TXN_006042', 'TXN_006139', 'TXN_006523', 'TXN_007095', 'TXN_007147', 'TXN_007173', 'TXN_007559', 'TXN_007604', 'TXN_007726', 'TXN_007836']",96.38636363636364,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_091,84.269.655.4-115.323,68,84474396785,"{'start': '2023-03-03 14:31:00', 'end': '2025-05-24 09:55:00'}","['TXN_000145', 'TXN_000340', 'TXN_000348', 'TXN_000349', 'TXN_000383', 'TXN_000528', 'TXN_000793', 'TXN_001168', 'TXN_001216', 'TXN_001221', 'TXN_001230', 'TXN_001428', 'TXN_001640', 'TXN_001692', 'TXN_001717', 'TXN_001784', 'TXN_001844', 'TXN_001906', 'TXN_002178', 'TXN_002236', 'TXN_002248', 'TXN_002327', 'TXN_002377', 'TXN_002417', 'TXN_002466', 'TXN_002567', 'TXN_002748', 'TXN_002828', 'TXN_002960', 'TXN_003148', 'TXN_003210', 'TXN_003269', 'TXN_003294', 'TXN_003499', 'TXN_003795', 'TXN_003891', 'TXN_003909', 'TXN_004026', 'TXN_004284', 'TXN_004308', 'TXN_004522', 'TXN_004524', 'TXN_004540', 'TXN_004629', 'TXN_004768', 'TXN_005011', 'TXN_005044', 'TXN_005113', 'TXN_005276', 'TXN_005284', 'TXN_005297', 'TXN_005763', 'TXN_005795', 'TXN_005826', 'TXN_006263', 'TXN_006294', 'TXN_006332', 'TXN_006386', 'TXN_006481', 'TXN_006569', 'TXN_006729', 'TXN_006816', 'TXN_006837', 'TXN_007048', 'TXN_007132', 'TXN_007624', 'TXN_007702', 'TXN_007962']",97.98529411764706,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_092,88.970.710.2-962.382,119,164606704932,"{'start': '2023-03-01 12:39:00', 'end': '2025-05-27 00:10:01'}","['TXN_000146', 'TXN_000165', 'TXN_000267', 'TXN_000271', 'TXN_000323', 'TXN_000408', 'TXN_000437', 'TXN_000556', 'TXN_000743', 'TXN_000784', 'TXN_000860', 'TXN_000873', 'TXN_000887', 'TXN_000922', 'TXN_001062', 'TXN_001081', 'TXN_001141', 'TXN_001194', 'TXN_001235', 'TXN_001348', 'TXN_001440', 'TXN_001447', 'TXN_001523', 'TXN_001530', 'TXN_001574', 'TXN_001611', 'TXN_001634', 'TXN_001722', 'TXN_001826', 'TXN_001893', 'TXN_001928', 'TXN_001933', 'TXN_001934', 'TXN_001942', 'TXN_001976', 'TXN_001999', 'TXN_002037', 'TXN_002038', 'TXN_002091', 'TXN_002324', 'TXN_002344', 'TXN_002416', 'TXN_002429', 'TXN_002511', 'TXN_002717', 'TXN_002734', 'TXN_003041', 'TXN_003101', 'TXN_003181', 'TXN_003295', 'TXN_003316', 'TXN_003353', 'TXN_003354', 'TXN_003409', 'TXN_003433', 'TXN_003459', 'TXN_003523', 'TXN_003605', 'TXN_003656', 'TXN_003782', 'TXN_003789', 'TXN_003855', 'TXN_003950', 'TXN_003995', 'TXN_004123', 'TXN_004156', 'TXN_004161', 'TXN_004247', 'TXN_004264', 'TXN_004298', 'TXN_004352', 'TXN_004384', 'TXN_004522', 'TXN_004524', 'TXN_004597', 'TXN_004619', 'TXN_004679', 'TXN_004680', 'TXN_004819', 'TXN_004902', 'TXN_004916', 'TXN_004924', 'TXN_004992', 'TXN_005018', 'TXN_005154', 'TXN_005157', 'TXN_005207', 'TXN_005216', 'TXN_005243', 'TXN_005482', 'TXN_005495', 'TXN_005629', 'TXN_005633', 'TXN_005754', 'TXN_005799', 'TXN_005935', 'TXN_006107', 'TXN_006190', 'TXN_006316', 'TXN_006356', 'TXN_006376', 'TXN_006532', 'TXN_006574', 'TXN_006606', 'TXN_006692', 'TXN_006751', 'TXN_006806', 'TXN_006907', 'TXN_007065', 'TXN_007082', 'TXN_007119', 'TXN_007125', 'TXN_007169', 'TXN_007175', 'TXN_007345', 'TXN_007348', 'TXN_007652', 'TXN_007858', 'TXN_007881']",99.21848739495799,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_093,76.665.903.7-127.246,36,13620739574,"{'start': '2023-04-13 09:51:00', 'end': '2025-05-13 16:47:54'}","['TXN_000146', 'TXN_000240', 'TXN_000334', 'TXN_000367', 'TXN_000478', 'TXN_000738', 'TXN_000844', 'TXN_001001', 'TXN_001389', 'TXN_001494', 'TXN_002214', 'TXN_002395', 'TXN_002506', 'TXN_003024', 'TXN_003068', 'TXN_003208', 'TXN_003257', 'TXN_003475', 'TXN_003864', 'TXN_004313', 'TXN_004336', 'TXN_004501', 'TXN_004671', 'TXN_004717', 'TXN_005770', 'TXN_005807', 'TXN_006207', 'TXN_006538', 'TXN_006567', 'TXN_006875', 'TXN_007034', 'TXN_007317', 'TXN_007322', 'TXN_007426', 'TXN_007493', 'TXN_007858']",91.38888888888889,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_094,88.105.276.8-575.861,92,142058855734,"{'start': '2023-03-03 14:31:00', 'end': '2025-05-16 03:28:25'}","['TXN_000147', 'TXN_000180', 'TXN_000330', 'TXN_000596', 'TXN_000755', 'TXN_000796', 'TXN_000842', 'TXN_000933', 'TXN_001015', 'TXN_001080', 'TXN_001201', 'TXN_001230', 'TXN_001275', 'TXN_001340', 'TXN_001417', 'TXN_001442', 'TXN_001451', 'TXN_001485', 'TXN_001507', 'TXN_001571', 'TXN_001609', 'TXN_001692', 'TXN_001774', 'TXN_001794', 'TXN_001818', 'TXN_001862', 'TXN_001901', 'TXN_001912', 'TXN_001986', 'TXN_002055', 'TXN_002099', 'TXN_002379', 'TXN_002383', 'TXN_002428', 'TXN_002582', 'TXN_002654', 'TXN_002684', 'TXN_002881', 'TXN_002897', 'TXN_002909', 'TXN_003030', 'TXN_003232', 'TXN_003240', 'TXN_003300', 'TXN_003368', 'TXN_003406', 'TXN_003522', 'TXN_003807', 'TXN_003918', 'TXN_004050', 'TXN_004109', 'TXN_004201', 'TXN_004267', 'TXN_004276', 'TXN_004372', 'TXN_004569', 'TXN_004640', 'TXN_004718', 'TXN_004751', 'TXN_004834', 'TXN_004969', 'TXN_004996', 'TXN_005034', 'TXN_005093', 'TXN_005121', 'TXN_005230', 'TXN_005335', 'TXN_005433', 'TXN_005459', 'TXN_005513', 'TXN_005554', 'TXN_005619', 'TXN_006293', 'TXN_006305', 'TXN_006336', 'TXN_006350', 'TXN_006353', 'TXN_006408', 'TXN_006516', 'TXN_006837', 'TXN_006973', 'TXN_006978', 'TXN_006979', 'TXN_007083', 'TXN_007453', 'TXN_007470', 'TXN_007597', 'TXN_007633', 'TXN_007744', 'TXN_007866', 'TXN_007885', 'TXN_007922']",99.6413043478261,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_095,13.887.716.7-820.826,69,79143952101,"{'start': '2023-03-14 10:05:00', 'end': '2025-05-19 16:45:55'}","['TXN_000149', 'TXN_000174', 'TXN_000213', 'TXN_000491', 'TXN_000512', 'TXN_000724', 'TXN_000771', 'TXN_001012', 'TXN_001120', 'TXN_001376', 'TXN_001687', 'TXN_002002', 'TXN_002039', 'TXN_002074', 'TXN_002124', 'TXN_002235', 'TXN_002295', 'TXN_002481', 'TXN_002524', 'TXN_002532', 'TXN_002541', 'TXN_002587', 'TXN_002699', 'TXN_002991', 'TXN_003073', 'TXN_003241', 'TXN_003668', 'TXN_003701', 'TXN_003845', 'TXN_003871', 'TXN_003966', 'TXN_004174', 'TXN_004228', 'TXN_004356', 'TXN_004415', 'TXN_004558', 'TXN_004882', 'TXN_004890', 'TXN_004924', 'TXN_004998', 'TXN_005079', 'TXN_005084', 'TXN_005087', 'TXN_005102', 'TXN_005156', 'TXN_005338', 'TXN_005419', 'TXN_005472', 'TXN_005516', 'TXN_005602', 'TXN_005794', 'TXN_005831', 'TXN_006190', 'TXN_006271', 'TXN_006329', 'TXN_006704', 'TXN_006799', 'TXN_006863', 'TXN_007085', 'TXN_007090', 'TXN_007100', 'TXN_007158', 'TXN_007451', 'TXN_007487', 'TXN_007664', 'TXN_007713', 'TXN_007772', 'TXN_007866', 'TXN_007981']",97.42028985507247,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_096,68.536.474.2-553.726,34,14510411236,"{'start': '2023-03-15 12:40:00', 'end': '2025-05-01 10:12:47'}","['TXN_000149', 'TXN_000477', 'TXN_000655', 'TXN_001166', 'TXN_001264', 'TXN_001452', 'TXN_001608', 'TXN_002083', 'TXN_002544', 'TXN_003305', 'TXN_003331', 'TXN_003392', 'TXN_003564', 'TXN_004081', 'TXN_004199', 'TXN_004324', 'TXN_004433', 'TXN_004646', 'TXN_004677', 'TXN_004774', 'TXN_004997', 'TXN_005084', 'TXN_005416', 'TXN_005670', 'TXN_005964', 'TXN_006303', 'TXN_006346', 'TXN_006497', 'TXN_007177', 'TXN_007229', 'TXN_007249', 'TXN_007374', 'TXN_007395', 'TXN_007878']",91.29411764705883,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_097,22.628.829.8-373.257,56,66800444233,"{'start': '2023-03-16 17:02:00', 'end': '2025-05-28 23:16:56'}","['TXN_000151', 'TXN_000276', 'TXN_000377', 'TXN_000385', 'TXN_000397', 'TXN_000436', 'TXN_000438', 'TXN_000650', 'TXN_000733', 'TXN_000908', 'TXN_000913', 'TXN_001063', 'TXN_001103', 'TXN_001227', 'TXN_001353', 'TXN_001395', 'TXN_001440', 'TXN_001611', 'TXN_001943', 'TXN_002094', 'TXN_003149', 'TXN_003160', 'TXN_003521', 'TXN_003612', 'TXN_003639', 'TXN_003808', 'TXN_003884', 'TXN_003967', 'TXN_004030', 'TXN_004089', 'TXN_004342', 'TXN_004563', 'TXN_004725', 'TXN_004734', 'TXN_004736', 'TXN_005262', 'TXN_005540', 'TXN_005575', 'TXN_005644', 'TXN_005690', 'TXN_006005', 'TXN_006051', 'TXN_006090', 'TXN_006766', 'TXN_006827', 'TXN_007182', 'TXN_007249', 'TXN_007291', 'TXN_007304', 'TXN_007387', 'TXN_007530', 'TXN_007583', 'TXN_007761', 'TXN_007768', 'TXN_007837', 'TXN_007929']",97.46428571428571,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
